,line_id,c1,c2,c3,c4,c5,c6,c7,c8,text,cb1,cb2,cb3,cb4,cb5,cb6,cb7,cb8,page_id,filepath,fontsize,spacing_upper,spacing_lower,class
14257,r0_025,397,1190,732,1190,732,1220,397,1220,"Es klirren die Ei?en?por'n,",1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,30,42,44,
14249,r0_026,397,1234,832,1234,832,1264,397,1264,Die Zwerge trompeten und pauken,1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,30,44,43,
14264,r0_027,397,1276,833,1276,833,1307,397,1307,Und fiedeln und bla?en das Horn.,1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,31,43,43,
14248,r0_028,344,1319,826,1319,826,1350,344,1350,"Doch dich ?oll mein Arm um?chlingen,",1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,31,43,42,
14254,r0_029,396,1361,834,1361,834,1392,396,1392,Wie er Kai?er Heinrich um?chlang;,1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,31,42,42,
14245,r0_030,397,1405,759,1405,759,1434,397,1434,"Jch hielt ihm zu die Ohren,",1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,29,42,43,
14262,r0_031,397,1445,750,1445,750,1477,397,1477,Wenn die Trompet' erklang.,1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,32,43,31,
14237,r0_032,781,1486,925,1486,925,1508,781,1508,Heintich Heins.,1,1,1248,1,1248,1755,1,1755,487,/home/konle/Dropbox/OCR_lyric_res/polko/0491.xml,22,31,0,
14284,r0_001,552,139,739,139,739,161,552,161,— 456 —,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,22,0,103,
14296,r0_002,560,228,743,228,743,264,560,264,Der Fi?cher.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,36,103,67,
14292,r0_003,381,282,908,282,908,331,381,331,"Hae Wa?er rau?cht', das Wa?er ?chwoa.",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,49,67,39,
14282,r0_004,427,341,708,341,708,370,427,370,Ein Fi?cher ?aß daran.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,29,39,45,
14273,r0_005,426,383,804,383,804,415,426,415,"Sah nach der Angel ruhevoll,",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,32,45,42,
14271,r0_006,427,426,768,426,768,457,427,457,Kühl bis an's Herz hinan.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,42,43,
14291,r0_007,426,468,888,468,888,500,426,500,Und wie er fitzt und wie er lau?cht.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,32,43,41,
14275,r0_008,427,511,786,511,786,541,427,541,Theilt ?ich die Flutb empor;,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,30,41,44,
14297,r0_009,428,554,855,554,855,585,428,585,Aus dem dewegten Wa??er rau?cht,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,44,42,
14270,r0_010,428,597,757,597,757,627,428,627,Ein feuchtes Weib hervor.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,30,42,69,
14278,r0_011,376,664,851,664,851,696,376,696,"Sie ?ang zu ihm, ?ie ?prach zu ihm:",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,32,69,42,
14268,r0_012,426,708,779,708,779,738,426,738,"""Was lock?t du meine Brut",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,30,42,43,
14274,r0_013,427,750,870,750,870,781,427,781,Mit Men?chenwitz und Men?chenli?t,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,43,49,
14295,r0_014,433,793,721,793,721,830,433,830,Hinauf in Todesgluth?,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,37,49,35,
14277,r0_015,431,830,871,830,871,865,431,865,"Ach wüßte?t du, wie's Fi?chlein i?t",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,35,35,44,
14289,r0_016,429,878,785,878,785,909,429,909,So wohlig auf dem Grund.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,44,42,
14290,r0_017,429,921,827,921,827,951,429,951,Du ?tieg?t herunter wie du bi?t,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,30,42,43,
14293,r0_018,429,963,740,963,740,994,429,994,Und würde?t er?t ge?und.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,43,72,
14287,r0_019,305,1031,769,1031,769,1066,305,1066,Labt ?ich die liebe Sonne nicht.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,35,72,39,
14272,r0_020,429,1074,829,1074,829,1105,429,1105,Der Mond ?ich nicht im Meer?,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,39,42,
14269,r0_021,431,1117,833,1117,833,1147,431,1147,Kehrt wellenathmend ihr Ge?icht,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,30,42,42,
14281,r0_022,429,1159,753,1159,753,1189,429,1189,Nicht doppelt ?chöner her?,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,30,42,42,
14283,r0_023,427,1202,845,1202,845,1231,427,1231,"Lockt dich der tiefe Himmel nicht,",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,29,42,44,
14286,r0_024,426,1245,742,1245,742,1275,426,1275,Das feuchtverkärte Blau?,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,30,44,43,
14288,r0_025,431,1287,810,1287,810,1318,431,1318,Lockt dich dein eigen Ange?icht,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,43,42,
14280,r0_026,427,1328,789,1328,789,1360,427,1360,"Nicht her in ew'gen Thau?""",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,32,42,68,
14294,r0_027,376,1396,892,1396,892,1428,376,1428,"Das Wa??er rau?cht', das Wa??er ?chwoll,",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,32,68,42,
14279,r0_028,431,1439,788,1439,788,1470,431,1470,Netzt' ihm den nackten Fuß:,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,31,42,43,
14285,r0_029,430,1481,928,1481,928,1513,430,1513,"Sein Herz wuchs ihm ?o ?ehn?uchtsvoll,",1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,32,43,39,
14276,r0_030,429,1524,777,1524,777,1552,429,1552,Wie bei der Lieb?ten Gruß.,1,1,1248,1,1248,1755,1,1755,488,/home/konle/Dropbox/OCR_lyric_res/polko/0492.xml,28,39,0,
14314,r0_001,510,152,694,152,694,175,510,175,— 457 —,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,23,0,74,
14327,r0_002,383,219,856,219,856,249,383,249,"Sie ?prach zu ihm, ?ie ?ang zu ihm;",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,74,42,
14322,r0_003,382,261,736,261,736,291,382,291,Da war's um ihn ge?chehn:,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,42,44,
14312,r0_004,382,304,837,304,837,335,382,335,"Halb zog ?ie ihn, halb ?ank er hin,",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,44,42,
14303,r0_005,384,347,753,347,753,377,384,377,Und ward nicht mehr ge?ehn.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,42,43,
14301,r0_006,590,389,850,389,850,420,590,420,oethe.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,43,88,
14321,r0_007,514,478,696,478,696,508,514,508,Ein Traum.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,88,75,
14305,r0_008,349,531,681,531,681,583,349,583,"Jm fernen, fernen Meere,",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,52,75,39,
14328,r0_009,400,591,800,591,800,622,400,622,Da ?egelt' ein Schiff bei Nacht.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,39,42,
14300,r0_010,400,634,777,634,777,664,400,664,Der Schiffsherr in der Kajüte,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,42,42,
14308,r0_011,402,677,783,677,783,706,402,706,Ent?chlief auf der Matte ?acht.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,29,42,44,
14298,r0_012,350,720,748,720,748,750,350,750,Der Kiel ?chnitt ?till und ruhig,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,44,41,
14304,r0_013,400,763,731,763,731,791,400,791,Den weiten ?tillen Raum;,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,28,41,44,
14326,r0_014,400,805,716,805,716,835,400,835,Jedoch ?o ?till und ruhig,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,44,42,
14307,r0_015,402,848,848,848,848,877,402,877,War nicht des Schiffsherrn Traum:,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,29,42,44,
14319,r0_016,347,889,772,889,772,921,347,921,"Jhm träumt', ein Blitz?trahl habe",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,32,44,42,
14320,r0_017,399,932,731,932,731,963,399,963,"Den ?tolzen Ma?t zer?pellt,",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,42,41,
14324,r0_018,401,976,698,976,698,1004,401,1004,Es ?ei an einem Fel?en,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,28,41,45,
14317,r0_019,398,1019,801,1019,801,1049,398,1049,"Jm Sturm das Schiff zer?chellt,",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,45,42,
14302,r0_020,349,1061,692,1061,692,1091,349,1091,Und über Bord ge?chleudert,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,42,43,
14299,r0_021,399,1103,809,1103,809,1134,399,1134,"Schwimm' er im to?enden Meer,",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,43,44,
14311,r0_022,398,1147,772,1147,772,1178,398,1178,Und Wogenkolo??e und Blitze.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,44,43,
14313,r0_023,397,1190,703,1190,703,1221,397,1221,Die ?au?en um ihn her.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,43,41,
14316,r0_024,396,1233,767,1233,767,1262,396,1262,"rudert mit brechenden Armen,",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,29,41,44,
14318,r0_025,398,1275,786,1275,786,1306,398,1306,"Schon ?ieht er die Kü?te nahn,",1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,44,42,
14310,r0_026,398,1318,772,1318,772,1348,398,1348,Doch brau?end an ihre Fel?en,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,30,42,43,
14325,r0_027,400,1360,835,1360,835,1391,400,1391,Schlägt hoch die Brandung hinan.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,43,43,
14309,r0_028,348,1403,717,1403,717,1434,348,1434,Auf einem der grauen Fel?en,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,43,43,
14315,r0_029,399,1446,784,1446,784,1477,399,1477,Sieht er eine Jungfrau ?tehn:,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,31,43,41,
14306,r0_030,399,1489,771,1489,771,1518,399,1518,Sie winkt und läßt hernieder,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,29,41,45,
14323,r0_031,398,1531,717,1531,717,1563,398,1563,Zu ihm eine Ro?e wehn.,1,1,1248,1,1248,1755,1,1755,489,/home/konle/Dropbox/OCR_lyric_res/polko/0493.xml,32,45,0,
14345,r0_001,405,146,737,146,737,182,405,182,— 458 —,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,36,0,62,
14358,r0_002,385,213,853,213,853,244,385,244,Doch dort ?chwimmt nun ein Balken,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,31,62,41,
14353,r0_003,437,255,752,255,752,285,437,285,Zur Rettung ihm heran;,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,41,43,
14343,r0_004,437,297,738,297,738,328,437,328,"Soll er zuer?t die Ro?e,",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,31,43,42,
14334,r0_005,438,340,791,340,791,370,438,370,Zuer?t den Balken umfahn?,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,42,43,
14332,r0_006,387,383,884,383,884,413,387,413,"Schon brechen die Arme, ?chon ?inkt er",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,43,44,
14352,r0_007,437,423,934,423,934,457,437,457,Jn's fluthende Grab hinein;,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,34,44,41,
14336,r0_008,437,467,937,467,937,498,437,498,Da faßt ihn die Brandung und ?chleudert,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,31,41,42,
14359,r0_009,437,510,765,510,765,540,437,540,Jhn an das Fel?enge?tein.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,42,44,
14331,r0_010,385,552,833,552,833,584,385,584,Der Schiffsherr erwacht und ?türzet,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,32,44,42,
14339,r0_011,437,593,780,593,780,626,437,626,Ra?ch auf's Verdeck hinan;,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,33,42,43,
14329,r0_012,437,638,802,638,802,669,437,669,Doch ruhig und ?icher gleitet,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,31,43,42,
14335,r0_013,435,680,862,680,862,711,435,711,Das Schiff durch die ?tille Bahn.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,31,42,41,
14357,r0_014,385,722,755,722,755,752,385,752,Die flü?ternden Wellen baden,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,41,45,
14338,r0_015,438,765,814,765,814,797,438,797,Die Häupter im Morgenlicht;,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,32,45,41,
14350,r0_016,439,808,806,808,806,838,439,838,"Wohl ?ah er keine Trümmer,",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,41,43,
14351,r0_017,438,851,762,851,762,881,438,881,Doch auch die Ro?e nicht.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,43,133,
14355,r0_018,586,984,695,984,695,1014,586,1014,Lorelei.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,133,-101,
14348,r0_019,725,893,888,893,888,913,725,913,Ana?ta?ius Ernn.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,20,-101,177,
14333,r0_020,355,1039,843,1039,843,1090,355,1090,"Jch weiß nicht, was ?oll es bedeuten,",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,51,177,38,
14330,r0_021,405,1098,714,1098,714,1128,405,1128,Daß ich ?o traurig bin;,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,38,43,
14342,r0_022,405,1140,798,1140,798,1171,405,1171,"Ein Märchen aus alten Zeiten,",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,31,43,38,
14344,r0_023,404,1183,895,1183,895,1209,404,1209,Das kommt mir nicht aus dem Sinn.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,26,38,46,
14347,r0_024,353,1225,780,1225,780,1255,353,1255,"Die Luft i?t kühl und es dunkelt,",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,46,44,
14349,r0_025,405,1269,764,1269,764,1299,405,1299,Und ruhig fließt der Rhein;,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,44,42,
14341,r0_026,335,1311,791,1311,791,1341,335,1341,Der Gipfel des Berges funkelt,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,42,42,
14356,r0_027,406,1354,692,1354,692,1383,406,1383,Jm Abend?onnen?chein.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,29,42,44,
14340,r0_028,357,1397,698,1397,698,1427,357,1427,Die ?chön?te Jungfrau ?itzet,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,44,39,
14346,r0_029,405,1441,806,1441,806,1466,405,1466,"Dort oben wunderbar,",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,25,39,47,
14337,r0_030,404,1483,792,1483,792,1513,404,1513,"Jhr goldnes Ge?chmeide blitzet,",1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,30,47,42,
14354,r0_031,406,1524,793,1524,793,1555,406,1555,Sie kämmt ihr goldenes Haar.,1,1,1248,1,1248,1755,1,1755,490,/home/konle/Dropbox/OCR_lyric_res/polko/0494.xml,31,42,0,
14376,r0_001,513,155,699,155,699,179,513,179,— 459 —,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,24,0,73,
14389,r0_002,333,222,806,222,806,252,333,252,"Sie kämmt es mit goldenem Kamme,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,73,42,
14384,r0_003,385,265,714,265,714,294,385,294,Und ?ingt ein Lied dabei;,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,29,42,43,
14374,r0_004,385,308,720,308,720,337,385,337,"Das hat eine wunder?ame,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,29,43,42,
14365,r0_005,385,349,624,349,624,379,385,379,Gewaltige Melodei.,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,44,
14363,r0_006,333,392,735,392,735,423,333,423,Den Schiffer im kleinen Schiffe,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,31,44,42,
14383,r0_007,387,435,763,435,763,465,387,465,Ergreift es mit wildem Weh;,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,42,
14367,r0_008,387,477,765,477,765,507,387,507,"Er ?chaut nicht die Fel?enrif?e,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,48,
14390,r0_009,328,519,827,519,827,555,328,555,Er ?chaut nur hinauf in die Höh'.,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,36,48,37,
14362,r0_010,333,555,785,555,785,592,333,592,"Jch glaube, die Wellen ver?chlingen",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,37,37,43,
14370,r0_011,386,604,839,604,839,635,386,635,Am Ende noch Schiffer und Kahn;,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,31,43,42,
14360,r0_012,385,647,793,647,793,677,385,677,Und das hat mit ihrem Singen,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,42,
14366,r0_013,383,689,625,689,625,719,383,719,Die Lorelei gethan.,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,31,
14388,r0_014,698,730,839,730,839,750,698,750,Heinrich Heine.,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,20,31,116,
14369,r0_015,464,831,763,831,763,866,464,866,Der Blumen Rache.,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,35,116,62,
14381,r0_016,352,877,766,877,766,928,352,928,Auf des Lagers weichem Ki?en,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,51,62,39,
14382,r0_017,403,936,841,936,841,967,403,967,"Ruht die Jungfrau, ?chlafbefangen,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,31,39,43,
14386,r0_018,403,978,800,978,800,1010,403,1010,"Tiefge?enkt die braune Wimper,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,32,43,40,
14379,r0_019,403,1020,822,1020,822,1050,403,1050,Purpur auf den heißen Wangen,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,40,43,
14364,r0_020,352,1062,787,1062,787,1093,352,1093,Schimmernd auf dem Bin?en?tuhle,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,31,43,42,
14361,r0_021,405,1105,862,1105,862,1135,405,1135,"Steht der Kelch, der reichge?chmückte,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,42,
14373,r0_022,403,1148,821,1148,821,1177,403,1177,"Und im Kelche prangen Blumen,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,29,42,43,
14375,r0_023,404,1188,783,1188,783,1220,404,1220,"Duft'ge, bunte, fri?chgepfluckte.",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,32,43,42,
14378,r0_024,352,1232,782,1232,782,1262,352,1262,Brütend hat ?ich dumpfe Schwüle,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,42,
14380,r0_025,403,1274,809,1274,809,1304,403,1304,"Durch das Kämmerlein ergo??en,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,43,
14372,r0_026,400,1316,888,1316,888,1347,400,1347,"Denn der Sommer ?cheucht die Kühle,",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,31,43,44,
14387,r0_027,404,1358,818,1358,818,1391,404,1391,Und die Fen?ter ?ind ver?chlo??en.,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,33,44,42,
14371,r0_028,353,1403,797,1403,797,1433,353,1433,Stille rings und tiefes Schweigen!,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,43,
14377,r0_029,402,1444,859,1444,859,1476,402,1476,"Plötzlich, horch! ein lei?es Flü?tern!",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,32,43,42,
14368,r0_030,403,1488,832,1488,832,1518,403,1518,"Jn den Blumen, in den Zweigen",1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,30,42,41,
14385,r0_031,404,1530,825,1530,825,1559,404,1559,Li?pelt es und rau?cht es lü?tern.,1,1,1248,1,1248,1755,1,1755,491,/home/konle/Dropbox/OCR_lyric_res/polko/0495.xml,29,41,0,
14409,r0_001,539,145,725,145,725,168,539,168,— 460 —,1,1,1248,1,1248,1755,1,1755,492,/home/konle/Dropbox/OCR_lyric_res/polko/0496.xml,23,0,74,
14422,r0_002,374,211,785,211,785,242,374,242,Aus den Blüthenkelchen ?chweben,1,1,1248,1,1248,1755,1,1755,492,/home/konle/Dropbox/OCR_lyric_res/polko/0496.xml,31,74,43,
14417,r0_003,426,255,747,255,747,285,426,285,"Gei?tergleiche Duftgebilde,",1,1,1248,1,1248,1755,1,1755,492,/home/konle/Dropbox/OCR_lyric_res/polko/0496.xml,30,43,43,
